business_id,business_name,business_address,recent_score,recent_risk,average_score,minimum_score,maximum_score
90041,Mama Lamees,2948 Folsom St.,94.0,Low Risk,96.5,94.0,100.0
90045,Vitrine Restaurant,125 3rd St 4th Floor,96.0,Low Risk,96.0,96.0,96.0
90058,The Organic Coup,4 Embarcadero Center  Ste. R4116,100.0,,100.0,100.0,100.0
90060,Hermanos Coffee & Juice Bar,650 California St,96.0,Low Risk,96.0,96.0,96.0
90067,Atlas Tap Room,606 Mission St,92.0,Low Risk,92.0,92.0,92.0
90073,Cafe Vertigo,940 Sutter St,94.0,Moderate Risk,94.0,94.0,94.0
90083,Rusted Mule,1217 Sutter St,90.0,Moderate Risk,91.33333333333333,89.0,100.0
90093,"Berber Group, LLC",1516 Broadway St,92.0,Moderate Risk,92.0,92.0,92.0
90096,Neighbor Bakehouse,2343 3rd St Suite 100,91.0,High Risk,91.0,91.0,91.0
90114,San Francisco Marriott Fisherman's Wharf,1250 Columbus Ave,98.0,Low Risk,98.0,98.0,98.0
90137,Joe & The Juice,525 Market St,98.0,Low Risk,87.71428571428571,80.0,100.0
90139,The Spicy Shrimp,150 Waverly Pl,86.0,Low Risk,86.0,86.0,86.0
90142,"Kinara, LLC",710 Post St,100.0,,100.0,100.0,100.0
90147,"Cod Mother, Inc",496 Beach St,94.0,Low Risk,94.0,94.0,94.0
90149,Salt & Straw - Fillmore,2201 Fillmore St.,94.0,Moderate Risk,94.0,94.0,94.0
90150,Rooh,333 Brannan St.,83.0,Moderate Risk,83.0,83.0,83.0
90192,Ming Hui Dim Sum,2495 San Bruno Ave,79.0,Moderate Risk,80.0,79.0,81.0
90194,Jackrabbit,Off the Grid,93.0,High Risk,90.6,88.0,96.0
90195,Saltroot Cafe,2960 Clement St,100.0,Moderate Risk,98.66666666666667,96.0,100.0
90203,"KBGC, Inc.",275 Battery St,90.0,Moderate Risk,90.0,90.0,90.0
90212,Kingza,1009 Guerrero St,90.0,Low Risk,84.44444444444444,80.0,90.0
90213,Senor Sisig (#6),Off the Grid,98.0,Low Risk,97.33333333333333,96.0,98.0
90214,The Melt,925 Market St.,90.0,Moderate Risk,89.5,89.0,90.0
90217,Heritage,708 Clement St,91.0,Low Risk,88.6,87.0,91.0
90219,Island Cove Market,800 Avenue H  Suite 5,90.0,Moderate Risk,90.0,90.0,90.0
90221,Iza Ramen,1155 Folsom St,81.0,Moderate Risk,81.0,81.0,81.0
90233,Access SFUSD: Bay Street,416 Bay St,98.0,Low Risk,95.71428571428571,94.0,98.0
90234,The ARC San Francisco,1520 Howard St,100.0,Moderate Risk,96.8,92.0,100.0
90236,Pho Dong Huong,667 Monterey Blvd,63.0,Moderate Risk,71.84615384615384,63.0,86.0
90237,Win's Restaurant,3040 Taraval St,86.0,Low Risk,86.0,86.0,86.0
90238,USA Power Market,1524 Ocean Ave,71.0,High Risk,71.0,71.0,71.0
90239,Alba Ray's,2293 Mission St,88.0,Moderate Risk,88.0,88.0,88.0
90240,Norcina,50 Francisco St 105,96.0,Low Risk,96.66666666666667,96.0,98.0
90255,Coast Poke Counter,Market Plaza  PL-25,92.0,Moderate Risk,95.2,92.0,100.0
90256,Swamp Restaurant,5423 Geary Blvd,84.0,Low Risk,87.42857142857143,84.0,90.0
90257,Streamline,3560 Taraval St,96.0,Low Risk,96.0,96.0,96.0
90268,Flik @ The Urban School,1563 Page St,96.0,Moderate Risk,98.4,96.0,100.0
90269,Flik @ Urban School,1639 Oak St,96.0,Moderate Risk,98.0,96.0,100.0
90272,"Eclectic Cookery, Inc",103 Horne Ave.,80.0,Low Risk,85.4,80.0,89.0
90273,Trader Joe's #225,10 4th St.,100.0,Low Risk,99.0,98.0,100.0
90285,Coast Poke Counter,30 Battery St,100.0,Moderate Risk,98.0,96.0,100.0
90310,Zita,2862 24th St.,100.0,,100.0,100.0,100.0
90313,Tahini,2859 Mission St,86.0,High Risk,91.0,86.0,96.0
90315,BeQue Restaurant,1581 Webster St 145,90.0,Moderate Risk,90.0,90.0,90.0
90316,Blue Barn Gourmet,3344 Steiner St,96.0,Low Risk,93.5,91.0,96.0
90330,Walking Fish Poke,167 Leland Ave,100.0,,100.0,100.0,100.0
90331,Thnasis Deli,2955 Clement St.,90.0,Low Risk,90.0,90.0,90.0
90343,Herb N Kitchen,333 O'Farrell St,98.0,Low Risk,99.0,98.0,100.0
90344,Sf Hilton Employee Cafe,333 O'Farrell St,98.0,Low Risk,99.0,98.0,100.0
90345,HK Tea & Noodle,6909 Geary Blvd,100.0,,100.0,100.0,100.0
90352,Urban Tavern,333 O'Farrell St,98.0,Low Risk,99.0,98.0,100.0
90378,McDonald's,145 Jefferson St,92.0,Low Risk,93.0,92.0,94.0
90409,McDonald's,1201 Ocean Ave,94.0,Moderate Risk,92.8,92.0,94.0
90417,Pectopah LLC,748 Innes Ave,93.0,High Risk,92.33333333333333,92.0,93.0
90427,McDonald's,1100 Fillmore St.,87.0,High Risk,89.0,87.0,92.0
90428,McDonald's,609 Market St.,84.0,Low Risk,84.0,84.0,84.0
90433,Gaga's Rollin Diner,Off the Grid,94.0,Low Risk,94.0,94.0,94.0
90436,SF Hilton Pastry Bakery Kitchen,333 O'Farrell St,100.0,,100.0,100.0,100.0
90437,SF Hilton Main Kitchen,333 O'Farrell St,94.0,Low Risk,96.0,94.0,100.0
90439,Cityscape Bar & Lounge,333 O'Farrell St,100.0,,100.0,100.0,100.0
90441,SF Hilton Banquet Facilities,333 O'Farrell,96.0,Moderate Risk,98.0,96.0,100.0
90448,Lin's Kitchen,337 Jones St,76.0,Low Risk,76.0,76.0,76.0
90449,The Pork Exchange,807 Ellis St,85.0,Moderate Risk,88.66666666666667,85.0,96.0
90458,The Boba Shop,2071 3rd St.,91.0,Low Risk,91.0,91.0,91.0
90460,Mestiza Taqueria,595 Bryant St.,85.0,Moderate Risk,87.44444444444444,85.0,96.0
90461,Mr. T Cafe,4689 Mission St,90.0,Low Risk,90.0,90.0,90.0
90470,North Border Taco,Treasure Island,100.0,Low Risk,90.4,88.0,100.0
90482,Caffe Sapore,790 Lombard St,90.0,Low Risk,90.0,90.0,90.0
90486,Enough Tea & Coffee,49 Kearny St,96.0,Low Risk,95.0,94.0,96.0
90487,"Yemen Kitchen, Inc.",219 Jones St,77.0,Low Risk,79.0,77.0,83.0
90501,Lone Star Saloon,1354 Harrison St,100.0,Low Risk,99.0,98.0,100.0
90503,Park Gyros Castro,449 Castro St,71.0,Low Risk,80.4,71.0,90.0
90504,Tara Indian Cuisine,2217 Market St,84.0,Low Risk,84.0,84.0,84.0
90511,Pink Onion,64 14th St,96.0,Moderate Risk,90.75,89.0,96.0
90514,Le Marais Bakery Castro,498 Sanchez St,87.0,Moderate Risk,88.5,87.0,90.0
90520,Nucha,428 11th St,80.0,Low Risk,80.0,80.0,80.0
90523,Silver Star Cafe & Deli,316 Pacific St,92.0,Low Risk,92.0,92.0,92.0
90525,Western Donut,2034 Mission St,81.0,High Risk,81.0,81.0,81.0
90536,Serendipity SF,Approved private locations,85.0,High Risk,88.5,85.0,92.0
90539,Andronica's Community Markets,1200 Irving St,98.0,Low Risk,98.0,98.0,98.0
90564,Benny Gold,968 Valencia St,100.0,Low Risk,99.0,98.0,100.0
90566,Puppy Bobar,1142 Grant Ave,96.0,Moderate Risk,96.0,96.0,96.0
90568,Brown Sugar Factory,525 Valencia St,75.0,Moderate Risk,79.4,75.0,86.0
90580,Biondivino,1415 Green St,100.0,,100.0,100.0,100.0
90581,Media Noche,3465 19th St.,87.0,Moderate Risk,88.71428571428571,87.0,90.0
90583,Mixt Greens/Mixt,51 Yerba Buena Lane,96.0,Moderate Risk,96.0,96.0,96.0
90585,Caffe Capriccio,2200 Mason St,90.0,Low Risk,92.0,90.0,94.0
90588,Tekka House,678 Chenery St,85.0,Low Risk,86.92307692307692,85.0,90.0
90593,The Sea Star,2289 3rd St.,89.0,Moderate Risk,89.0,89.0,89.0
90595,Noon-All Day,690 Indiana St,92.0,Moderate Risk,92.0,92.0,92.0
90597,Moonraker Mobile (#2),Off the Grid,89.0,Low Risk,89.0,89.0,89.0
90603,Reina's Restaurant,5479 Mission St,84.0,Moderate Risk,84.0,84.0,84.0
90604,Taqueria Los Amigos,5300 Mission St.,84.0,Moderate Risk,84.0,84.0,84.0
90605,Proper Food,525 Market St.,100.0,Moderate Risk,97.0,94.0,100.0
90614,B-Side,205 Franklin St.,91.0,High Risk,91.0,91.0,91.0
90622,Taqueria Lolita,750 Phelps St,57.0,Low Risk,57.0,57.0,57.0
90643,Creperie Saint Germain,1760 Cesar Chavez St.,90.0,Low Risk,91.6,90.0,94.0
90652,Kitava,2011 Mission St,81.0,Low Risk,81.0,81.0,81.0
90672,Baron's Quality Meat & Seafood,1706 Church St,96.0,Moderate Risk,91.2,90.0,96.0
90685,The Douglas Room,345 Taylor St,100.0,,100.0,100.0,100.0
90701,Chef's Work in the Truck,428 11th St,83.0,Low Risk,85.28571428571429,83.0,91.0
90705,Club Deluxe,1509 Haight St,100.0,,100.0,100.0,100.0
90708,Creperie Saint Germain,201 2nd St,79.0,High Risk,79.0,79.0,79.0
90709,Hawaiian Drive Inn #28,4827 Mission St.,90.0,Low Risk,89.0,88.0,90.0
90710,The Crepe Cafe,333 Jefferson St,82.0,Moderate Risk,85.5,82.0,88.0
90711,"Thumbtack, Inc","1355 Market St., #575-60",89.0,Moderate Risk,92.66666666666667,89.0,100.0
90733,Jeepsilog,2 Marina Blvd,92.0,Low Risk,91.71428571428571,90.0,96.0
90758,Hook Fish Company,4542 Irving St,94.0,Moderate Risk,96.0,94.0,100.0
90760,Pushkin,380 Bush St #1,98.0,Low Risk,99.0,98.0,100.0
90772,Petit Marlowe,234 Townsend St.,96.0,Low Risk,96.0,96.0,96.0
90800,Black Jet Baking Co.,833 Cortland Ave.,96.0,Low Risk,96.0,96.0,96.0
90801,Ikes Love & Sandwiches,901 Polk St,86.0,Moderate Risk,88.66666666666667,86.0,98.0
90808,Pine & Taylor Market,996 Pine St,93.0,High Risk,93.0,93.0,93.0
90810,Sataysfied Catering,167 Leland Ave,94.0,Moderate Risk,94.0,94.0,94.0
90812,Mersea,699 Avenue of the Palms,98.0,Low Risk,98.0,98.0,98.0
90813,Kaisen Sushi,71 5th St,92.0,Moderate Risk,88.57142857142857,86.0,92.0
90819,Noe Valley Bakery,28 West Portal Ave,89.0,Moderate Risk,89.0,89.0,89.0
90831,"Lite Bite, Inc.",220 Montgomery St Ste. 126,93.0,High Risk,93.0,93.0,93.0
90833,Nopa Liquors & Deli,1601 Fulton St,100.0,,100.0,100.0,100.0
90837,Beanstalk - Inner Richmond,4555 California St,94.0,Moderate Risk,95.0,94.0,96.0
90839,The Grove - Design District,65 Division St.,96.0,Moderate Risk,96.0,96.0,96.0
90840,Steep Creamery & Tea,"270 Brannan St., Suite 100",89.0,Moderate Risk,89.0,89.0,89.0
90846,Namu Stonepot,553 Divisadero St,79.0,Moderate Risk,79.0,79.0,79.0
90862,Om Indian Cuisine,1668 Haight St,85.0,High Risk,85.0,85.0,85.0
90873,Andytown Coffee Roasters,3629 Taraval St,98.0,Low Risk,98.0,98.0,98.0
90874,Ladle & Leaf,55 2nd St.,82.0,Low Risk,82.0,82.0,82.0
90878,Jiffy Dog,2175 Market St (N),92.0,Moderate Risk,92.0,92.0,92.0
90891,Creative Ideas Catering SF,101 Horne Ave.,98.0,Low Risk,98.0,98.0,98.0
90892,Word on the Street,103 Horne Ave.,100.0,,100.0,100.0,100.0
90893,Blue Bottle Coffee,2453 Fillmore St.,92.0,Moderate Risk,92.0,92.0,92.0
90894,Bella 3848,3848 Geary Blvd.,90.0,Moderate Risk,90.0,90.0,90.0
90895,Trademark/Copyright,1123 Folsom St.,88.0,Moderate Risk,90.4,88.0,94.0
90896,Mae Krua LLC,331 Cortland St,98.0,Low Risk,97.0,96.0,98.0
90914,Intercontinental Mark Hopkins,999 California St 19th Floor,98.0,Low Risk,99.0,98.0,100.0
90917,Intercontinental Mark Hopkins,999 California St B1 California Level,98.0,Low Risk,97.0,96.0,98.0
90919,Gorkha Kitchen,1386 9th Ave,81.0,Moderate Risk,81.0,81.0,81.0
90925,Intercontinental Mark Hopkins,999 California St Lobby,96.0,Low Risk,96.0,96.0,96.0
90929,Intercontinental Mark Hopkins,999 California St.  B1 California Level,96.0,Moderate Risk,96.0,96.0,96.0
90930,Olea Restaurant,1494 California St,94.0,Low Risk,95.0,94.0,98.0
90931,Salt & Straw,586 Hayes St,100.0,,100.0,100.0,100.0
90939,Jiangnan Cuisine,3420 Balboa St,85.0,Low Risk,86.81818181818181,85.0,90.0
90941,Golden Saigon Restaurant Corp.,2428 San Bruno Ave.,79.0,Low Risk,79.0,79.0,79.0
90950,El Azteca Taqueria,5298 3rd St.,81.0,Moderate Risk,81.0,81.0,81.0
90955,Supreme Pizza,3348 18th St,86.0,Moderate Risk,86.0,86.0,86.0
90971,Esan Classic,739 Larkin St,94.0,Moderate Risk,93.0,89.0,96.0
90973,Fraternite Notre Dame,2425 Geary Blvd,100.0,,100.0,100.0,100.0
90974,Beard Papa's,99 Yerba Buena Lane,92.0,Moderate Risk,92.0,92.0,92.0
90976,Beard Papa's,"845 Market St., Unit 16",90.0,Moderate Risk,91.0,90.0,92.0
90977,Kahnfections,3321 20th St.,100.0,,100.0,100.0,100.0
90989,"AT&T Park - Cream, Inc.",24 Willie Mays Plaza,98.0,Low Risk,99.33333333333333,98.0,100.0
90990,"AT&T Park - Cream, Inc.",24 Willie Mays Plaza,100.0,,100.0,100.0,100.0
90991,"AT&T Park - Cream, Inc.",24 Willie Mays Plaza,96.0,Moderate Risk,98.0,96.0,100.0
91012,Fraternite Notre Dame,50 Post St,100.0,,100.0,100.0,100.0
91013,Crown & Acre,615 Sacramento,72.0,Moderate Risk,72.0,72.0,72.0
91015,Home Cafe,2018 Clement St.,94.0,Moderate Risk,93.5,93.0,94.0
91017,El Porteno,501 Buckingham Way,100.0,,100.0,100.0,100.0
91019,Panzon,53 Stevenson St.,100.0,High Risk,87.4,79.0,100.0
91028,New York Pizza Kitchen,127 Eddy St,85.0,Low Risk,86.33333333333333,85.0,89.0
91035,Koja Kitchen,601 Mission Bay Blvd,82.0,Low Risk,82.5,82.0,83.0
91038,Hazel Southern Bar and Kitchen,1446 Market St,92.0,Moderate Risk,92.0,92.0,92.0
91041,Chef Li's Cafe,2726 San Bruno Ave.,81.0,High Risk,84.5,81.0,88.0
91042,Hot Sauce and Panko,1468 Hyde St,98.0,Low Risk,97.0,96.0,98.0
91044,Chopsticks Restaurant,4615 Mission St,84.0,Moderate Risk,84.0,84.0,84.0
91067,Soma Sushi,764 Harrison St,94.0,Low Risk,94.0,94.0,94.0
91073,"BlueStar Refreshment Services @ Uber Technologies, Inc","555 Market St, Floors 19, 20, 21",100.0,,100.0,100.0,100.0
91074,"BlueStar Refreshment Services @ Uber Technologies, Inc","555 Market St, Floors 2, 4, 5",100.0,Low Risk,99.33333333333333,98.0,100.0
91075,"BlueStar Refreshment Services @ Uber Technologies, Inc","555 Market St, Floors 6, 7, 8",100.0,Low Risk,99.33333333333333,98.0,100.0
91076,"BlueStar Refreshment Services @ Uber Technologies, Inc","555 Market St Floors 9, 10, 11",100.0,,100.0,100.0,100.0
91077,"BlueStar Refreshment Services @ Uber Technologies, Inc","555 Market St Floors 12, 13, 14",100.0,,100.0,100.0,100.0
91078,"BlueStar Refreshment Services @ Uber Technologies, Inc","555 Market St, Floors 15, 16, 17",100.0,,100.0,100.0,100.0
91099,Uji Time Dessert,22 Peace Plaza  440,90.0,Low Risk,90.0,90.0,90.0
91103,Sababa,554 Commercial Ave,92.0,Moderate Risk,92.0,92.0,92.0
91133,Nourish Cafe,1030 Hyde St,98.0,Low Risk,97.33333333333333,96.0,98.0
91134,Modernist,139 Steuart St.,96.0,Low Risk,97.33333333333333,96.0,100.0
91153,Poke Delish,601 Mission Bay Blvd North,85.0,High Risk,85.85714285714286,85.0,87.0
91157,Woodlands Market,203 Folsom St.,89.0,Moderate Risk,89.0,89.0,89.0
91160,Les Gourmands Bakery,900 Folsom St Unit A,90.0,Low Risk,90.66666666666667,90.0,92.0
91166,"Spro, LLC",601 Mission Bay Blvd North,92.0,Low Risk,89.5,87.0,92.0
91176,Indian Palace,2154 Mission St,88.0,Low Risk,85.77777777777777,83.0,88.0
91189,Peet's Coffee and Tea,155 Montgomery St,98.0,Low Risk,93.5,92.0,98.0
91191,RT Rotisserie,101 Oak St,98.0,Low Risk,98.0,98.0,98.0
91195,Proper Food,555 California St,100.0,,100.0,100.0,100.0
91199,Big Rec Taproom,3066 24th St.,96.0,Low Risk,93.0,90.0,96.0
91205,The Meatball Bar,126 Sutter St,91.0,Low Risk,91.0,91.0,91.0
91208,Lime Tree,450 Irving St A,94.0,Low Risk,89.0,86.0,94.0
91209,Casablanca,Off the grid,87.0,High Risk,87.0,87.0,87.0
91232,Castro Ice Cream,451 Castro St,92.0,Moderate Risk,92.0,92.0,92.0
91236,Target Store T-3264 Starbucks,233 Winston Dr,98.0,Low Risk,98.0,98.0,98.0
91241,El Capitan,1196 Folsom St,86.0,High Risk,75.5,72.0,86.0
91245,Tiffany's Cafe,3801 3rd St.,92.0,Moderate Risk,92.0,92.0,92.0
91247,Salty Sweet,1501 Cortland Ave.,100.0,,100.0,100.0,100.0
91249,An The Go,OFF THE GRID,92.0,Moderate Risk,93.0,92.0,94.0
91250,Lime Tree,836 Clement St,84.0,Low Risk,86.25,84.0,93.0
91253,Ohana Poke and Salad Bar,605 Kearny St,75.0,Low Risk,78.5,75.0,82.0
91273,Da Poke Man,Off the grid,100.0,Low Risk,99.0,98.0,100.0
91276,A Mano,"450 Hayes St., Suite C-2",96.0,Moderate Risk,93.33333333333333,92.0,96.0
91279,Green Tiffin,160 14th St,94.0,Low Risk,94.0,94.0,94.0
91287,Poke Life,1700 Owens St.,88.0,Moderate Risk,89.0,88.0,90.0
91289,Lapats Thai Noodles Bar,601 Larkin St,89.0,High Risk,90.55555555555556,89.0,94.0
91298,Yama Sushi Restaurant,850 Holloway Ave,100.0,Low Risk,84.16666666666667,81.0,100.0
91300,Zzan,643 Post St,94.0,Low Risk,72.9090909090909,65.0,94.0
91301,Merchant Roots,1365 Fillmore St,100.0,,100.0,100.0,100.0
91313,Tacos Santo Toribio,928 Toland,79.0,High Risk,79.0,79.0,79.0
91330,New Moon Restaurant,1247 Stockton St,83.0,Low Risk,83.0,83.0,83.0
91331,Sutter Cafe,330 Sutter St,92.0,Moderate Risk,92.0,92.0,92.0
91390,Mandarin House SF,3452 Mission St.,74.0,High Risk,76.18181818181819,74.0,80.0
91413,Pesce E Riso Restaurant,1224 Grant Ave,90.0,Moderate Risk,90.0,90.0,90.0
91427,Derm Restaurant,3226 Geary Blvd,81.0,Moderate Risk,81.0,81.0,81.0
91428,Flore,2298 Market St,86.0,Moderate Risk,87.28571428571429,86.0,89.0
91448,Ladle & Leaf,1 Market St.,100.0,Low Risk,87.125,81.0,100.0
91451,Taqueria Los Mayas,331 Clement St.,74.0,Low Risk,74.0,74.0,74.0
91453,Nara Sushi,1515 Polk St,89.0,Moderate Risk,89.0,89.0,89.0
91457,Tin Vietnamese Cuisine,937 Howard St,88.0,Low Risk,88.0,88.0,88.0
91459,Kui Shin Bo #2,1424 Lombard St,82.0,Moderate Risk,81.3125,77.0,90.0
91465,Pot & Noodle,650 Jackson St,71.0,High Risk,71.0,71.0,71.0
91473,Royal Indian Cuisine,1740 fillmore St,92.0,Moderate Risk,84.91666666666667,82.0,92.0
91483,Joe & The Juice,235 Montgomery St,96.0,Low Risk,93.33333333333333,92.0,96.0
91486,Vitality Bowls #057,270 5th St.,98.0,Low Risk,95.5,94.0,98.0
91501,"Jicama, LLC",103 Horne Ave.,100.0,,100.0,100.0,100.0
91502,Robin,620 Gough St,96.0,Moderate Risk,96.0,96.0,96.0
91503,Amawele's South African Kitchen,"101 Spear St., Suite A7",100.0,Low Risk,90.25,87.0,100.0
91525,Swirl on Castro,572 Castro St,100.0,,100.0,100.0,100.0
91531,Hunan Home's Restaurant,622 Jackson St,86.0,Low Risk,86.0,86.0,86.0
91561,China North Dumpling,1315 Noriega St,77.0,High Risk,75.0,73.0,77.0
91564,Guckenheimer 1142.01,1 Market St.,100.0,Moderate Risk,98.66666666666667,96.0,100.0
91565,"Red's Java House, Inc","Pier 30,",86.0,Moderate Risk,86.0,86.0,86.0
91571,Fullskoop Inc.,1 Bush St,90.0,Low Risk,90.0,90.0,90.0
91572,El Gran Taco Loco,4591 Mission St.,82.0,High Risk,82.0,82.0,82.0
91577,Fullskoop Inc.,1 Bush St,87.0,Moderate Risk,87.0,87.0,87.0
91619,Mo'z Cafe S.F. Inc,5 Masonic Ave,83.0,Moderate Risk,83.0,83.0,83.0
91620,Nute's,903 Cortland Ave.,96.0,Low Risk,96.0,96.0,96.0
91639,Sightglass Coffee,301 divisadero St,100.0,,100.0,100.0,100.0
91715,St. Cecilia School,660 Vicente St,100.0,High Risk,97.66666666666667,93.0,100.0
91717,Open Kitchen,3913 24th St.,94.0,Low Risk,94.0,94.0,94.0
91741,Enter The Cafe,1401 Powell St,92.0,Low Risk,90.85714285714286,90.0,92.0
91754,Parties That Cook,271 Francisco St,100.0,Moderate Risk,98.0,96.0,100.0
91760,Barrel Proof,2331 Mission St.,94.0,Low Risk,94.0,94.0,94.0
91762,Pho Huynh Sang,239 Clement St.,88.0,Low Risk,88.0,88.0,88.0
91767,"Parc 55 San Francisco, a Hilton Hotel",55 Cyril Magnin St,94.0,Moderate Risk,94.0,94.0,94.0
91771,Troy Greek Cuisine,2226 Polk St,87.0,High Risk,87.0,87.0,87.0
91796,Le Cupboard,1298 Church St,92.0,Low Risk,92.0,92.0,92.0
91802,Roxie Food Center,1901 San Jose Ave.,96.0,Low Risk,96.0,96.0,96.0
91807,Samovar Tea FM LLC,1910 Fillmore St,96.0,Low Risk,96.0,96.0,96.0
91809,Lemonade,1266 9th Ave,87.0,High Risk,87.0,87.0,87.0
91811,Smitten Ice Cream,121 Capp St,100.0,High Risk,96.5,93.0,100.0
91817,Starbucks #49304,580 California St Suite 150,93.0,High Risk,90.75,90.0,93.0
91823,Oma Sushi,330 O'Farrell St,92.0,Moderate Risk,94.0,92.0,100.0
91826,The Waffle Roost,OFF THE GRID,92.0,Moderate Risk,92.0,92.0,92.0
91828,Old Ship,298 Pacific Ave,79.0,Low Risk,78.54545454545455,78.0,79.0
91829,Ritual Coffee Roasters,2299 Market St #A,96.0,Low Risk,97.0,96.0,100.0
91830,7 Eleven 2366-20643D,2000 Ocean Ave,98.0,Low Risk,86.0,84.0,98.0
91832,Cochinita,2639 24th St,94.0,Low Risk,94.0,94.0,94.0
91843,Hello Sandwich & Noodle,426 Larkin St,78.0,High Risk,60.111111111111114,55.0,78.0
91847,Home Skillet SF,1001 Market St.,88.0,Moderate Risk,88.0,88.0,88.0
91849,Koja Kitchen SF,"845 Market St., Ste. FE 10",90.0,Moderate Risk,91.0,90.0,92.0
91852,Tartine Commissary,550 Alabama St.,89.0,High Risk,89.0,89.0,89.0
91853,Jake's Steaks,3301 Buchanan St,90.0,Low Risk,89.54545454545455,87.0,92.0
91874,Alma Cocina,2801 Folsom St.,74.0,Moderate Risk,79.0,74.0,86.0
91907,Saint Frank Coffee,1081 Mission St.,94.0,Moderate Risk,94.66666666666667,94.0,96.0
91911,Max's Opera Cafe,601 Van Ness Ave.,79.0,Low Risk,79.0,79.0,79.0
91917,Food and Liquor World,728 Post St,89.0,High Risk,89.0,89.0,89.0
91934,"Keep It, Inc.",1170 Powell St,80.0,Low Risk,84.2,80.0,94.0
91954,ABC Falafel,1235 Van Ness Ave,80.0,Low Risk,80.55555555555556,80.0,81.0
91955,Kome Sushi Burrito,OTG,88.0,Moderate Risk,88.0,88.0,88.0
91974,Newkirk's,1002 Potrero Ave,96.0,Low Risk,96.0,96.0,96.0
91977,Top Round Roast Beef,2962 24th St.,98.0,Low Risk,98.0,98.0,98.0
91979,Milkbomb Ice Cream,"415 De Haro St., Unit 105",96.0,Low Risk,95.0,94.0,96.0
91989,Kuma Sushi + Sake,1040 Polk St,100.0,Moderate Risk,94.4,92.0,100.0
91999,Little Swan Bakery,1249 Stockton St,90.0,Moderate Risk,90.0,90.0,90.0
92022,Kabob Trolley #3,428 11th St,94.0,Low Risk,92.66666666666667,90.0,98.0
92029,Jin Pot,5158 Geary Blvd,88.0,Low Risk,89.0,88.0,90.0
92042,Ginger Elizabeth Chocolates,3108 Fillmore St,96.0,Moderate Risk,96.0,96.0,96.0
92049,Little Nepal,925 Cortland Ave.,86.0,Low Risk,86.0,86.0,86.0
92050,Sip Tea Room,721 Lincoln Way,100.0,,100.0,100.0,100.0
92066,Grandma's Deli and Cafe #2,2797 16th St.,96.0,Moderate Risk,96.0,96.0,96.0
92068,SusieCakes Cake Kitchen,409 Bryant St.,98.0,Low Risk,99.0,98.0,100.0
92075,Subway Sandwiches #6985,"1400 Mission St., Suite #131",96.0,Moderate Risk,93.33333333333333,92.0,96.0
92095,Tilak Indian Cuisine,3501 Mission St.,92.0,Moderate Risk,92.0,92.0,92.0
92099,Emmys Spaghetti Shack,3230 Mission St.,86.0,High Risk,86.0,86.0,86.0
92102,Compass Group - Live Feed Co.,1566 Carroll Ave.,100.0,,100.0,100.0,100.0
92110,Maxfield's House of Caffeine,398 dolores St,100.0,Low Risk,92.66666666666667,90.0,100.0
92116,Thai Cafe,3407 Geary Blvd,67.0,Moderate Risk,76.0909090909091,67.0,92.0
92119,Cup Cafe,6 Monterey Blvd.,96.0,Low Risk,96.0,96.0,96.0
92127,Salesforce Mission,350 Mission St 27th Floor,96.0,Moderate Risk,96.0,96.0,96.0
92141,Alfaro Truck,332 Valencia St,85.0,Low Risk,85.0,85.0,85.0
92149,Souvla Catering,532 Jessie St.,100.0,,100.0,100.0,100.0
92151,Kikka at Woodlands Market,203 Folsom St.,98.0,Low Risk,99.0,98.0,100.0
92154,Poke Bowl,3251 20th Ave 250A,92.0,Low Risk,93.0,92.0,94.0
92171,Uncle Joe,2101 21st Ave,92.0,Moderate Risk,92.0,92.0,92.0
92173,H & L Super Market,669 Geary St,100.0,,100.0,100.0,100.0
92174,Bandit,683 Geary St,90.0,Low Risk,92.0,90.0,100.0
92187,Yum Yum Sushi House,2181 Irving St,90.0,Moderate Risk,90.0,90.0,90.0
92199,San Francisco Proper Hotel,1100 Market St,96.0,Moderate Risk,96.0,96.0,96.0
92200,San Francisco Proper Hotel,1100 Market St Basement,92.0,Moderate Risk,93.0,92.0,96.0
92201,San Francisco Proper Hotel,1100 Market St 1st Floor,100.0,Low Risk,99.0,98.0,100.0
92202,San Francisco Proper Hotel,1100 Market St 1st Floor,100.0,,100.0,100.0,100.0
92225,Native Co.,163 02nd St,80.0,Moderate Risk,84.28571428571429,80.0,90.0
92233,Stag Dining Group,555 Golden Gate Ave,96.0,Low Risk,96.0,96.0,96.0
92242,Irving Subs,1298 Irving St,90.0,Low Risk,90.0,90.0,90.0
92252,Origen,2948 Folsom St.,100.0,,100.0,100.0,100.0
92253,Olive Catering,1566 Carroll Ave.,100.0,,100.0,100.0,100.0
92283,SINI,322 Kearny St,88.0,Moderate Risk,88.0,88.0,88.0
92287,Tea Hut,2815 California St,93.0,High Risk,87.16666666666667,86.0,93.0
92288,Ardiana,1781 Church St,89.0,Moderate Risk,89.0,89.0,89.0
92301,"Beautifull, LLC",1566 Carroll Ave.,100.0,,100.0,100.0,100.0
92306,Cafe X Technologies Inc.,1 Bush St,100.0,,100.0,100.0,100.0
92313,Cafe X,578 Market St,96.0,Low Risk,96.0,96.0,96.0
92352,Khamsa,1503 15th St.,79.0,Moderate Risk,78.11111111111111,77.0,79.0
